# AGSS09p2-Free-Opal-D5-PartIon-New
#
# 1: num      2:age           3:log(Te)         4:log(L/Lo)       5:Xc         6:NmuMax         7:Rmax  8:Tmax         9:NTmax         10:CpMax         11:KappaMax         12:RhoMax    13:R (Ro)    14:log g    15:(Z/X)s       16:Int((Nmu/r)^1.5)         17:RConv    18: Zs    19: Xs    20: Mass    21: C12(0)    22: Mover    22: He3(0)
  408     4.30751E+07     3.70970E+00    -4.68410E-01     7.42162E-01     8.85235E-05     7.85846E+09     8.88228E+06     1.56421E-03     3.42790E+08     2.43769E+00     6.52141E+01     7.39686E-01     4.57486E+00     1.01942E-02     1.18019E-25     8.26866E-02     7.56930E-03     7.42512E-01     1.49078E+33     1.14483E-04     1.89717E-02     9.03324E-05
  409     4.33356E+07     3.71027E+00    -4.67919E-01     7.42160E-01     8.78050E-05     7.84400E+09     8.91194E+06     1.54354E-03     3.42754E+08     2.42729E+00     6.56896E+01     7.38179E-01     4.57664E+00     1.01941E-02     1.09354E-25     8.88013E-02     7.56928E-03     7.42513E-01     1.49078E+33     1.14479E-04     2.32506E-02     9.02954E-05
  410     4.35864E+07     3.71078E+00    -4.67588E-01     7.42159E-01     8.67879E-05     8.04401E+09     8.86589E+06     1.58255E-03     3.42835E+08     2.44038E+00     6.47869E+01     7.36709E-01     4.57837E+00     1.01941E-02     1.01730E-25     9.42731E-02     7.56925E-03     7.42514E-01     1.49078E+33     1.14474E-04     2.75328E-02     9.02273E-05
  411     4.38281E+07     3.71125E+00    -4.67406E-01     7.42158E-01     9.21141E-05     8.37378E+09     8.77085E+06     1.65886E-03     3.42992E+08     2.46923E+00     6.30103E+01     7.35276E-01     4.58006E+00     1.01941E-02     9.57682E-26     9.92970E-02     7.56923E-03     7.42514E-01     1.49078E+33     1.14469E-04     3.17683E-02     9.01339E-05
  412     4.40614E+07     3.71168E+00    -4.67362E-01     7.42156E-01     9.05412E-05     8.36303E+09     8.79375E+06     1.63788E-03     3.42964E+08     2.46086E+00     6.33663E+01     7.33876E-01     4.58171E+00     1.01940E-02     9.08199E-26     1.03820E-01     7.56921E-03     7.42515E-01     1.49078E+33     1.14463E-04     3.59264E-02     9.00196E-05
  413     4.42872E+07     3.71206E+00    -4.67446E-01     7.42155E-01     9.02480E-05     8.35384E+09     8.81544E+06     1.61483E-03     3.42941E+08     2.45266E+00     6.36873E+01     7.32505E-01     4.58334E+00     1.01940E-02     8.68434E-26     1.07974E-01     7.56919E-03     7.42516E-01     1.49078E+33     1.14457E-04     3.99909E-02     8.98880E-05
  414     4.45061E+07     3.71241E+00    -4.67649E-01     7.42153E-01     9.05991E-05     8.34606E+09     8.83609E+06     1.58969E-03     3.42921E+08     2.44456E+00     6.39753E+01     7.31162E-01     4.58493E+00     1.01939E-02     8.37046E-26     1.11811E-01     7.56917E-03     7.42517E-01     1.49078E+33     1.14451E-04     4.39458E-02     8.97423E-05
  415     4.47185E+07     3.71272E+00    -4.67963E-01     7.42152E-01     9.61642E-05     8.50098E+09     8.79567E+06     1.61582E-03     3.42992E+08     2.45634E+00     6.31984E+01     7.29843E-01     4.58650E+00     1.01939E-02     8.12534E-26     1.15396E-01     7.56915E-03     7.42518E-01     1.49078E+33     1.14445E-04     4.77844E-02     8.95852E-05
  416     4.49252E+07     3.71300E+00    -4.68382E-01     7.42151E-01     9.36311E-05     8.49524E+09     8.81397E+06     1.58897E-03     3.42977E+08     2.44872E+00     6.34312E+01     7.28548E-01     4.58804E+00     1.01939E-02     7.94654E-26     1.18742E-01     7.56913E-03     7.42519E-01     1.49078E+33     1.14439E-04     5.14986E-02     8.94191E-05
  417     4.51265E+07     3.71325E+00    -4.68898E-01     7.42149E-01     9.71856E-05     8.03709E+09     9.00590E+06     1.38943E-03     3.42745E+08     2.38251E+00     6.65030E+01     7.27273E-01     4.58956E+00     1.01938E-02     7.82772E-26     1.21769E-01     7.56911E-03     7.42519E-01     1.49078E+33     1.14432E-04     5.50856E-02     8.92461E-05
  418     4.53229E+07     3.71348E+00    -4.69507E-01     7.42148E-01     1.01581E-04     8.24978E+09     8.94067E+06     1.43927E-03     3.42843E+08     2.40217E+00     6.53202E+01     7.26017E-01     4.59107E+00     1.01938E-02     7.75984E-26     1.24721E-01     7.56909E-03     7.42520E-01     1.49078E+33     1.14425E-04     5.85434E-02     8.90678E-05
  419     4.55148E+07     3.71367E+00    -4.70202E-01     7.42146E-01     1.01149E-04     8.33515E+09     8.92355E+06     1.43942E-03     3.42883E+08     2.40568E+00     6.49177E+01     7.24778E-01     4.59255E+00     1.01937E-02     7.73552E-26     1.27430E-01     7.56907E-03     7.42521E-01     1.49078E+33     1.14418E-04     6.18737E-02     8.88854E-05
  420     4.57025E+07     3.71385E+00    -4.70980E-01     7.42145E-01     1.01852E-04     8.43618E+09     8.89918E+06     1.44659E-03     3.42931E+08     2.41169E+00     6.44016E+01     7.23556E-01     4.59402E+00     1.01937E-02     7.75255E-26     1.30071E-01     7.56905E-03     7.42522E-01     1.49078E+33     1.14410E-04     6.50725E-02     8.87006E-05
  421     4.58865E+07     3.71399E+00    -4.71835E-01     7.42143E-01     9.88065E-05     8.43479E+09     8.91497E+06     1.41160E-03     3.42933E+08     2.40374E+00     6.45163E+01     7.22348E-01     4.59547E+00     1.01937E-02     7.79696E-26     1.32471E-01     7.56903E-03     7.42522E-01     1.49078E+33     1.14403E-04     6.81446E-02     8.85141E-05
  422     4.60670E+07     3.71412E+00    -4.72764E-01     7.42141E-01     1.00481E-04     8.65990E+09     8.83857E+06     1.47251E-03     3.43042E+08     2.42807E+00     6.31939E+01     7.21153E-01     4.59690E+00     1.01936E-02     7.82975E-26     1.34807E-01     7.56901E-03     7.42523E-01     1.49078E+33     1.14395E-04     7.10905E-02     8.83268E-05
  423     4.62443E+07     3.71423E+00    -4.73763E-01     7.42140E-01     1.00493E-04     8.72540E+09     8.82564E+06     1.46749E-03     3.43076E+08     2.43023E+00     6.28664E+01     7.19971E-01     4.59833E+00     1.01936E-02     7.84593E-26     1.37004E-01     7.56899E-03     7.42524E-01     1.49078E+33     1.14387E-04     7.39108E-02     8.81396E-05
  424     4.64187E+07     3.71432E+00    -4.74829E-01     7.42138E-01     9.74556E-05     8.55133E+09     8.91116E+06     1.35699E-03     3.43001E+08     2.39713E+00     6.40283E+01     7.18801E-01     4.59974E+00     1.01936E-02     7.85021E-26     1.38998E-01     7.56898E-03     7.42525E-01     1.49078E+33     1.14379E-04     7.66086E-02     8.79529E-05
  425     4.65903E+07     3.71438E+00    -4.75958E-01     7.42136E-01     9.90466E-05     8.85247E+09     8.79948E+06     1.45769E-03     3.43146E+08     2.43465E+00     6.22082E+01     7.17641E-01     4.60115E+00     1.01935E-02     7.84137E-26     1.40994E-01     7.56896E-03     7.42525E-01     1.49078E+33     1.14370E-04     7.91853E-02     8.77672E-05
  426     4.67595E+07     3.71443E+00    -4.77149E-01     7.42134E-01     9.82570E-05     8.60910E+09     8.91465E+06     1.31314E-03     3.43043E+08     2.39024E+00     6.37761E+01     7.16491E-01     4.60254E+00     1.01935E-02     7.82428E-26     1.42920E-01     7.56894E-03     7.42526E-01     1.49078E+33     1.14362E-04     8.16448E-02     8.75828E-05
  427     4.69205E+07     3.71447E+00    -4.78353E-01     7.42133E-01     9.86743E-05     8.63992E+09     8.91451E+06     1.29415E-03     3.43065E+08     2.38751E+00     6.36242E+01     7.15391E-01     4.60387E+00     1.01935E-02     7.80098E-26     1.44550E-01     7.56892E-03     7.42527E-01     1.49078E+33     1.14353E-04     8.39122E-02     8.74062E-05
  428     4.70696E+07     3.71448E+00    -4.79526E-01     7.42131E-01     9.91241E-05     8.66337E+09     8.91638E+06     1.27421E-03     3.43085E+08     2.38419E+00     6.35089E+01     7.14368E-01     4.60512E+00     1.01934E-02     7.77223E-26     1.46168E-01     7.56891E-03     7.42527E-01     1.49078E+33     1.14345E-04     8.59480E-02     8.72419E-05
  429     4.72091E+07     3.71449E+00    -4.80674E-01     7.42129E-01     9.92330E-05     8.69784E+09     8.91255E+06     1.26210E-03     3.43109E+08     2.38309E+00     6.33198E+01     7.13408E-01     4.60628E+00     1.01934E-02     7.74228E-26     1.47582E-01     7.56889E-03     7.42528E-01     1.49078E+33     1.14338E-04     8.77908E-02     8.70878E-05
  430     4.73405E+07     3.71448E+00    -4.81800E-01     7.42128E-01     9.93419E-05     8.69950E+09     8.92218E+06     1.23529E-03     3.43119E+08     2.37713E+00     6.33250E+01     7.12500E-01     4.60739E+00     1.01934E-02     7.71023E-26     1.48812E-01     7.56888E-03     7.42528E-01     1.49078E+33     1.14330E-04     8.94707E-02     8.69426E-05
  431     4.74650E+07     3.71447E+00    -4.82908E-01     7.42126E-01     1.00680E-04     8.33064E+09     9.09554E+06     1.00100E-03     3.42994E+08     2.31087E+00     6.55255E+01     7.11637E-01     4.60844E+00     1.01934E-02     7.67822E-26     1.50029E-01     7.56887E-03     7.42529E-01     1.49078E+33     1.14323E-04     9.10110E-02     8.68050E-05
  432     4.75837E+07     3.71445E+00    -4.83998E-01     7.42125E-01     9.96218E-05     8.73931E+09     8.92367E+06     1.20518E-03     3.43154E+08     2.37204E+00     6.31010E+01     7.10812E-01     4.60945E+00     1.01933E-02     7.64631E-26     1.51052E-01     7.56886E-03     7.42529E-01     1.49078E+33     1.14316E-04     9.24303E-02     8.66740E-05
  433     4.76973E+07     3.71442E+00    -4.85074E-01     7.42123E-01     1.02090E-04     8.43643E+09     9.06780E+06     1.00999E-03     3.43054E+08     2.31639E+00     6.48964E+01     7.10022E-01     4.61042E+00     1.01933E-02     7.61539E-26     1.52070E-01     7.56884E-03     7.42530E-01     1.49078E+33     1.14309E-04     9.37439E-02     8.65489E-05
  434     4.78063E+07     3.71439E+00    -4.86136E-01     7.42122E-01     9.99931E-05     8.79933E+09     8.91407E+06     1.19151E-03     3.43196E+08     2.37141E+00     6.27443E+01     7.09262E-01     4.61135E+00     1.01933E-02     7.58486E-26     1.52990E-01     7.56883E-03     7.42530E-01     1.49078E+33     1.14302E-04     9.49629E-02     8.64290E-05
  435     4.79114E+07     3.71435E+00    -4.87186E-01     7.42120E-01     1.00052E-04     8.80124E+09     8.92109E+06     1.17156E-03     3.43206E+08     2.36677E+00     6.27311E+01     7.08528E-01     4.61225E+00     1.01933E-02     7.55495E-26     1.53902E-01     7.56882E-03     7.42531E-01     1.49078E+33     1.14295E-04     9.60981E-02     8.63137E-05
  436     4.80129E+07     3.71431E+00    -4.88225E-01     7.42119E-01     1.00123E-04     8.83463E+09     8.91369E+06     1.16952E-03     3.43228E+08     2.36761E+00     6.25281E+01     7.07819E-01     4.61312E+00     1.01933E-02     7.52582E-26     1.54717E-01     7.56881E-03     7.42531E-01     1.49078E+33     1.14288E-04     9.71572E-02     8.62026E-05
  437     4.81112E+07     3.71426E+00    -4.89253E-01     7.42117E-01     1.00175E-04     8.83657E+09     8.92002E+06     1.15156E-03     3.43238E+08     2.36334E+00     6.25111E+01     7.07131E-01     4.61396E+00     1.01932E-02     7.49779E-26     1.55523E-01     7.56880E-03     7.42532E-01     1.49078E+33     1.14282E-04     9.81478E-02     8.60952E-05
  438     4.82068E+07     3.71421E+00    -4.90274E-01     7.42116E-01     1.00223E-04     8.83853E+09     8.92609E+06     1.13438E-03     3.43248E+08     2.35921E+00     6.24922E+01     7.06462E-01     4.61478E+00     1.01932E-02     7.47230E-26     1.56235E-01     7.56879E-03     7.42532E-01     1.49078E+33     1.14275E-04     9.90774E-02     8.59910E-05
  439     4.83005E+07     3.71416E+00    -4.91294E-01     7.42115E-01     1.00335E-04     8.87528E+09     8.91622E+06     1.13690E-03     3.43270E+08     2.36114E+00     6.22661E+01     7.05807E-01     4.61559E+00     1.01932E-02     7.44721E-26     1.56944E-01     7.56878E-03     7.42532E-01     1.49078E+33     1.14269E-04     9.99558E-02     8.58892E-05
  440     4.83923E+07     3.71410E+00    -4.92312E-01     7.42113E-01     1.00369E-04     8.87728E+09     8.92182E+06     1.12114E-03     3.43280E+08     2.35725E+00     6.22445E+01     7.05164E-01     4.61638E+00     1.01932E-02     7.42352E-26     1.57649E-01     7.56877E-03     7.42533E-01     1.49078E+33     1.14262E-04     1.00786E-01     8.57896E-05
  441     4.84824E+07     3.71404E+00    -4.93330E-01     7.42112E-01     1.00402E-04     8.88276E+09     8.92565E+06     1.10789E-03     3.43291E+08     2.35406E+00     6.22011E+01     7.04533E-01     4.61716E+00     1.01932E-02     7.40130E-26     1.58263E-01     7.56876E-03     7.42533E-01     1.49078E+33     1.14256E-04     1.01571E-01     8.56919E-05
  442     4.85710E+07     3.71398E+00    -4.94346E-01     7.42110E-01     1.00434E-04     8.88478E+09     8.93088E+06     1.09331E-03     3.43300E+08     2.35037E+00     6.21769E+01     7.03913E-01     4.61792E+00     1.01931E-02     7.38049E-26     1.58874E-01     7.56875E-03     7.42534E-01     1.49078E+33     1.14249E-04     1.02313E-01     8.55961E-05
  443     4.86582E+07     3.71391E+00    -4.95362E-01     7.42109E-01     1.00466E-04     8.88682E+09     8.93594E+06     1.07929E-03     3.43309E+08     2.34678E+00     6.21515E+01     7.03303E-01     4.61867E+00     1.01931E-02     7.36072E-26     1.59480E-01     7.56874E-03     7.42534E-01     1.49078E+33     1.14243E-04     1.03015E-01     8.55019E-05
  444     4.87440E+07     3.71385E+00    -4.96377E-01     7.42108E-01     1.00496E-04     8.88887E+09     8.94083E+06     1.06581E-03     3.43319E+08     2.34327E+00     6.21251E+01     7.02703E-01     4.61942E+00     1.01931E-02     7.34111E-26     1.60105E-01     7.56873E-03     7.42534E-01     1.49078E+33     1.14237E-04     1.03678E-01     8.54093E-05
  445     4.88285E+07     3.71378E+00    -4.97391E-01     7.42106E-01     1.00534E-04     8.82126E+09     8.97764E+06     1.01289E-03     3.43304E+08     2.32770E+00     6.25011E+01     7.02113E-01     4.62015E+00     1.01931E-02     7.32487E-26     1.60599E-01     7.56872E-03     7.42535E-01     1.49078E+33     1.14230E-04     1.04306E-01     8.53182E-05
  446     4.89119E+07     3.71370E+00    -4.98405E-01     7.42105E-01     1.01320E-04     7.86975E+09     9.43153E+06     1.31345E-05     3.43059E+08     2.15892E+00     6.77136E+01     7.01531E-01     4.62087E+00     1.01931E-02     7.31007E-26     1.61113E-01     7.56871E-03     7.42535E-01     1.49078E+33     1.14224E-04     1.04899E-01     8.52283E-05
  447     4.89942E+07     3.71363E+00    -4.99417E-01     7.42103E-01     1.03478E-04     7.88755E+09     9.42925E+06     1.29270E-05     3.43074E+08     2.15815E+00     6.75870E+01     7.00958E-01     4.62158E+00     1.01931E-02     7.29660E-26     1.61625E-01     7.56870E-03     7.42535E-01     1.49078E+33     1.14217E-04     1.05458E-01     8.51396E-05
  448     4.90754E+07     3.71355E+00    -5.00430E-01     7.42102E-01     1.01141E-04     7.90441E+09     9.42721E+06     1.22079E-05     3.43088E+08     2.15734E+00     6.74653E+01     7.00392E-01     4.62228E+00     1.01930E-02     7.28347E-26     1.62050E-01     7.56869E-03     7.42536E-01     1.49078E+33     1.14211E-04     1.05987E-01     8.50520E-05
  449     4.91556E+07     3.71347E+00    -5.01441E-01     7.42100E-01     1.23606E-04     7.92041E+09     9.42538E+06     1.26251E-05     3.43103E+08     2.15648E+00     6.73484E+01     6.99834E-01     4.62297E+00     1.01930E-02     7.27853E-26     1.62557E-01     7.56869E-03     7.42536E-01     1.49078E+33     1.14204E-04     1.06486E-01     8.49653E-05
  450     4.92350E+07     3.71339E+00    -5.02452E-01     7.42099E-01     1.42349E-04     7.93553E+09     9.42377E+06     1.20133E-05     3.43116E+08     2.15558E+00     6.72362E+01     6.99284E-01     4.62365E+00     1.01930E-02     7.27392E-26     1.62976E-01     7.56868E-03     7.42536E-01     1.49078E+33     1.14198E-04     1.06955E-01     8.48795E-05
  451     4.93135E+07     3.71330E+00    -5.03462E-01     7.42098E-01     1.82301E-04     7.94987E+09     9.42236E+06     1.20668E-05     3.43130E+08     2.15463E+00     6.71282E+01     6.98741E-01     4.62433E+00     1.01930E-02     7.28277E-26     1.63392E-01     7.56867E-03     7.42537E-01     1.49078E+33     1.14191E-04     1.07397E-01     8.47945E-05
  452     4.93911E+07     3.71322E+00    -5.04472E-01     7.42096E-01     1.94761E-04     7.96342E+09     9.42115E+06     1.20832E-05     3.43143E+08     2.15365E+00     6.70245E+01     6.98204E-01     4.62500E+00     1.01930E-02     7.28452E-26     1.63806E-01     7.56866E-03     7.42537E-01     1.49078E+33     1.14185E-04     1.07812E-01     8.47102E-05
  453     4.94680E+07     3.71313E+00    -5.05482E-01     7.42095E-01     2.40577E-03     7.97508E+09     9.42069E+06     1.37666E-08     3.43126E+08     2.15250E+00     6.69366E+01     6.97674E-01     4.62566E+00     1.01930E-02     3.60026E-25     1.64309E-01     7.56865E-03     7.42538E-01     1.49078E+33     1.14178E-04     1.08160E-01     8.46252E-05
  454     4.95442E+07     3.71304E+00    -5.06491E-01     7.42093E-01     4.91430E-03     7.98800E+09     9.41945E+06     9.78481E-09     3.43139E+08     2.15158E+00     6.68366E+01     6.97149E-01     4.62631E+00     1.01929E-02     1.23783E-24     1.64699E-01     7.56864E-03     7.42538E-01     1.49078E+33     1.14172E-04     1.08554E-01     8.45429E-05
  455     4.96197E+07     3.71295E+00    -5.07499E-01     7.42092E-01     2.37715E-03     7.99878E+09     9.41910E+06     1.31068E-08     3.43150E+08     2.15038E+00     6.67478E+01     6.96631E-01     4.62695E+00     1.01929E-02     3.55244E-25     1.65044E-01     7.56863E-03     7.42538E-01     1.49078E+33     1.14165E-04     1.08873E-01     8.44593E-05
  456     4.96946E+07     3.71286E+00    -5.08507E-01     7.42090E-01     2.53737E-03     8.00923E+09     9.41876E+06     1.40982E-08     3.43162E+08     2.14920E+00     6.66611E+01     6.96119E-01     4.62759E+00     1.01929E-02     3.79641E-25     1.65381E-01     7.56863E-03     7.42538E-01     1.49078E+33     1.14158E-04     1.09180E-01     8.43764E-05
  457     4.97689E+07     3.71276E+00    -5.09515E-01     7.42089E-01     2.62018E-03     8.01934E+09     9.41844E+06     1.40680E-08     3.43173E+08     2.14803E+00     6.65763E+01     6.95612E-01     4.62823E+00     1.01929E-02     3.93291E-25     1.65710E-01     7.56862E-03     7.42539E-01     1.49078E+33     1.14151E-04     1.09476E-01     8.42941E-05
  458     4.98426E+07     3.71267E+00    -5.10522E-01     7.42087E-01     2.51126E-03     8.02886E+09     9.41827E+06     1.40192E-08     3.43184E+08     2.14684E+00     6.64947E+01     6.95110E-01     4.62885E+00     1.01929E-02     3.74914E-25     1.66027E-01     7.56861E-03     7.42539E-01     1.49078E+33     1.14145E-04     1.09750E-01     8.42121E-05
  459     4.99158E+07     3.71257E+00    -5.11529E-01     7.42086E-01     2.38106E-03     8.03821E+09     9.41805E+06     1.24713E-08     3.43194E+08     2.14569E+00     6.64142E+01     6.94614E-01     4.62947E+00     1.01929E-02     3.55305E-25     1.66339E-01     7.56860E-03     7.42539E-01     1.49078E+33     1.14138E-04     1.10020E-01     8.41309E-05
  460     4.99885E+07     3.71247E+00    -5.12536E-01     7.42084E-01     4.19739E-03     8.04696E+09     9.41801E+06     9.98019E-09     3.43205E+08     2.14451E+00     6.63371E+01     6.94122E-01     4.63009E+00     1.01928E-02     8.56614E-25     1.66638E-01     7.56859E-03     7.42540E-01     1.49078E+33     1.14131E-04     1.10268E-01     8.40499E-05
  461     5.00607E+07     3.71238E+00    -5.13542E-01     7.42083E-01     2.43580E-03     8.05398E+09     9.41867E+06     1.35045E-08     3.43215E+08     2.14309E+00     6.62690E+01     6.93636E-01     4.63070E+00     1.01928E-02     3.49557E-25     1.66900E-01     7.56859E-03     7.42540E-01     1.49078E+33     1.14124E-04     1.10455E-01     8.39666E-05
  462     5.01324E+07     3.71227E+00    -5.14548E-01     7.42081E-01     3.08767E-03     8.06095E+09     9.41924E+06     1.40965E-08     3.43224E+08     2.14173E+00     6.62014E+01     6.93154E-01     4.63130E+00     1.01928E-02     4.53153E-25     1.67161E-01     7.56858E-03     7.42540E-01     1.49078E+33     1.14118E-04     1.10640E-01     8.38842E-05
  463     5.02038E+07     3.71217E+00    -5.15553E-01     7.42080E-01     2.54840E-03     8.06839E+09     9.41947E+06     1.14557E-08     3.43234E+08     2.14051E+00     6.61317E+01     6.92677E-01     4.63190E+00     1.01928E-02     3.64223E-25     1.67430E-01     7.56857E-03     7.42541E-01     1.49078E+33     1.14111E-04     1.10842E-01     8.38036E-05
  464     5.02747E+07     3.71207E+00    -5.16558E-01     7.42078E-01     2.63954E-03     8.07402E+09     9.42047E+06     1.33859E-08     3.43243E+08     2.13904E+00     6.60714E+01     6.92204E-01     4.63249E+00     1.01928E-02     3.84349E-25     1.67662E-01     7.56856E-03     7.42541E-01     1.49078E+33     1.14104E-04     1.10980E-01     8.37201E-05
  465     5.03453E+07     3.71197E+00    -5.17563E-01     7.42077E-01     2.68391E-03     8.07964E+09     9.42136E+06     1.34459E-08     3.43252E+08     2.13763E+00     6.60114E+01     6.91735E-01     4.63308E+00     1.01928E-02     3.91387E-25     1.67892E-01     7.56855E-03     7.42541E-01     1.49078E+33     1.14097E-04     1.11117E-01     8.36373E-05
  466     5.04156E+07     3.71186E+00    -5.18568E-01     7.42075E-01     2.59937E-03     8.08488E+09     9.42234E+06     1.31810E-08     3.43261E+08     2.13621E+00     6.59535E+01     6.91271E-01     4.63366E+00     1.01928E-02     3.78384E-25     1.68114E-01     7.56855E-03     7.42542E-01     1.49078E+33     1.14090E-04     1.11242E-01     8.35545E-05
  467     5.04855E+07     3.71175E+00    -5.19572E-01     7.42074E-01     2.47470E-03     8.08994E+09     9.42331E+06     1.17337E-08     3.43270E+08     2.13482E+00     6.58968E+01     6.90810E-01     4.63424E+00     1.01927E-02     3.60758E-25     1.68331E-01     7.56854E-03     7.42542E-01     1.49078E+33     1.14083E-04     1.11360E-01     8.34720E-05
  468     5.05552E+07     3.71165E+00    -5.20576E-01     7.42072E-01     4.35782E-03     8.09449E+09     9.42442E+06     9.18245E-09     3.43278E+08     2.13339E+00     6.58429E+01     6.90354E-01     4.63482E+00     1.01927E-02     8.63412E-25     1.68537E-01     7.56853E-03     7.42542E-01     1.49078E+33     1.14075E-04     1.11460E-01     8.33889E-05
  469     5.06245E+07     3.71154E+00    -5.21580E-01     7.42070E-01     2.16189E-03     8.09627E+09     9.42678E+06     1.63773E-08     3.43286E+08     2.13154E+00     6.58033E+01     6.89901E-01     4.63539E+00     1.01927E-02     3.20566E-25     1.68626E-01     7.56852E-03     7.42543E-01     1.49078E+33     1.14068E-04     1.11460E-01     8.32988E-05
  470     5.06936E+07     3.71143E+00    -5.22583E-01     7.42069E-01     3.89674E-03     8.10151E+09     9.42738E+06     8.88031E-09     3.43294E+08     2.13034E+00     6.57463E+01     6.89453E-01     4.63595E+00     1.01927E-02     6.90902E-25     1.68904E-01     7.56852E-03     7.42543E-01     1.49078E+33     1.14061E-04     1.11586E-01     8.32193E-05
  471     5.07625E+07     3.71132E+00    -5.23586E-01     7.42067E-01     2.10948E-03     8.10327E+09     9.42956E+06     1.40903E-08     3.43302E+08     2.12859E+00     6.57073E+01     6.89008E-01     4.63651E+00     1.01927E-02     3.15193E-25     1.68984E-01     7.56851E-03     7.42543E-01     1.49078E+33     1.14053E-04     1.11586E-01     8.31300E-05
  472     5.08312E+07     3.71121E+00    -5.24589E-01     7.42066E-01     2.01017E-03     8.10501E+09     9.43167E+06     1.56358E-08     3.43309E+08     2.12689E+00     6.56685E+01     6.88566E-01     4.63707E+00     1.01927E-02     3.03118E-25     1.69129E-01     7.56850E-03     7.42544E-01     1.49078E+33     1.14046E-04     1.11586E-01     8.30410E-05
  473     5.08997E+07     3.71109E+00    -5.25591E-01     7.42064E-01     1.52007E-03     8.10912E+09     9.43256E+06     1.90019E-05     3.43332E+08     2.12559E+00     6.56150E+01     6.88128E-01     4.63762E+00     1.01927E-02     1.74205E-25     1.69207E-01     7.56849E-03     7.42544E-01     1.49078E+33     1.14039E-04     1.11673E-01     8.29605E-05
  474     5.09679E+07     3.71098E+00    -5.26594E-01     7.42062E-01     2.95415E-03     8.11083E+09     9.43452E+06     1.89095E-05     3.43332E+08     2.12400E+00     6.55782E+01     6.87694E-01     4.63817E+00     1.01926E-02     2.96918E-25     1.69350E-01     7.56848E-03     7.42544E-01     1.49078E+33     1.14031E-04     1.11660E-01     8.28725E-05
  475     5.10361E+07     3.71087E+00    -5.27596E-01     7.42061E-01     1.86078E-03     8.11164E+09     9.43683E+06     2.89061E-06     3.43331E+08     2.12230E+00     6.55462E+01     6.87262E-01     4.63871E+00     1.01926E-02     2.79248E-25     1.69491E-01     7.56848E-03     7.42544E-01     1.49078E+33     1.14024E-04     1.11640E-01     8.27850E-05
  476     5.11041E+07     3.71075E+00    -5.28598E-01     7.42059E-01     1.53347E-03     8.11423E+09     9.43821E+06     3.81292E-05     3.43345E+08     2.12091E+00     6.55028E+01     6.86835E-01     4.63926E+00     1.01926E-02     2.63576E-25     1.69632E-01     7.56847E-03     7.42545E-01     1.49078E+33     1.14016E-04     1.11608E-01     8.26979E-05
  477     5.11720E+07     3.71064E+00    -5.29599E-01     7.42058E-01     1.37068E-03     8.11590E+09     9.43996E+06     4.89317E-05     3.43352E+08     2.11942E+00     6.54653E+01     6.86410E-01     4.63979E+00     1.01926E-02     2.50853E-25     1.69772E-01     7.56846E-03     7.42545E-01     1.49078E+33     1.14008E-04     1.11563E-01     8.26113E-05
  478     5.12398E+07     3.71052E+00    -5.30600E-01     7.42056E-01     1.23843E-03     8.11756E+09     9.44163E+06     5.97381E-05     3.43359E+08     2.11797E+00     6.54281E+01     6.85988E-01     4.64033E+00     1.01926E-02     2.39306E-25     1.69912E-01     7.56845E-03     7.42545E-01     1.49078E+33     1.14001E-04     1.11506E-01     8.25250E-05
  479     5.13074E+07     3.71040E+00    -5.31601E-01     7.42054E-01     1.13882E-03     8.11921E+09     9.44324E+06     7.04479E-05     3.43367E+08     2.11656E+00     6.53911E+01     6.85570E-01     4.64086E+00     1.01926E-02     2.34299E-25     1.69973E-01     7.56845E-03     7.42546E-01     1.49078E+33     1.13993E-04     1.11437E-01     8.24391E-05
  480     5.13751E+07     3.71028E+00    -5.32602E-01     7.42053E-01     1.05006E-03     8.12085E+09     9.44479E+06     8.10408E-05     3.43374E+08     2.11519E+00     6.53544E+01     6.85155E-01     4.64138E+00     1.01926E-02     2.24876E-25     1.70033E-01     7.56844E-03     7.42546E-01     1.49078E+33     1.13986E-04     1.11358E-01     8.23537E-05
  481     5.14426E+07     3.71016E+00    -5.33603E-01     7.42051E-01     9.94506E-04     8.12247E+09     9.44628E+06     9.14955E-05     3.43381E+08     2.11386E+00     6.53181E+01     6.84742E-01     4.64191E+00     1.01925E-02     2.25814E-25     1.70169E-01     7.56843E-03     7.42546E-01     1.49078E+33     1.13978E-04     1.11268E-01     8.22686E-05
  482     5.15102E+07     3.71004E+00    -5.34603E-01     7.42049E-01     9.56274E-04     8.12408E+09     9.44770E+06     1.01810E-04     3.43387E+08     2.11256E+00     6.52820E+01     6.84333E-01     4.64243E+00     1.01925E-02     2.27412E-25     1.70232E-01     7.56842E-03     7.42547E-01     1.49078E+33     1.13971E-04     1.11167E-01     8.21839E-05
  483     5.15777E+07     3.70992E+00    -5.35603E-01     7.42048E-01     9.27149E-04     8.12568E+09     9.44907E+06     1.11985E-04     3.43393E+08     2.11130E+00     6.52462E+01     6.83926E-01     4.64294E+00     1.01925E-02     2.31766E-25     1.70295E-01     7.56842E-03     7.42547E-01     1.49078E+33     1.13963E-04     1.11056E-01     8.20996E-05
