# AGSS09p2-Free-Opal-D5-PartIon-OV02
#
# 1: num      2:age           3:log(Te)         4:log(L/Lo)       5:Xc         6:NmuMax         7:Rmax  8:Tmax         9:NTmax         10:CpMax         11:KappaMax         12:RhoMax    13:R (Ro)    14:log g    15:(Z/X)s       16:Int((Nmu/r)^1.5)         17:RConv    18: Zs    19: Xs    20: Mass    21: C12(0)    22: Mover    22: He3(0)
  385     3.67369E+07     3.69649E+00    -4.82784E-01     7.49794E-01     6.34079E-05     9.24710E+09     7.94456E+06     1.75486E-03     3.46437E+08     2.66051E+00     4.78200E+01     7.73169E-01     4.53967E+00     9.14729E-03     3.44978E-24     8.51273E-01     6.86037E-03     7.49990E-01     1.50200E+33     1.03876E-04     0.00000E+00     6.72933E-05
  386     3.70573E+07     3.69772E+00    -4.79650E-01     7.49786E-01     6.47654E-05     9.37018E+09     7.94418E+06     1.78919E-03     3.46441E+08     2.66019E+00     4.77975E+01     7.71588E-01     4.54145E+00     9.14725E-03     3.83899E-24     8.53018E-01     6.86035E-03     7.49990E-01     1.50200E+33     1.03872E-04     0.00000E+00     6.94907E-05
  387     3.73710E+07     3.69890E+00    -4.76683E-01     7.49778E-01     6.59874E-05     9.48332E+09     7.94440E+06     1.82150E-03     3.46443E+08     2.65969E+00     4.77864E+01     7.70020E-01     4.54321E+00     9.14721E-03     4.26371E-24     8.54754E-01     6.86033E-03     7.49991E-01     1.50200E+33     1.03868E-04     0.00000E+00     7.16730E-05
  388     3.76786E+07     3.70005E+00    -4.73877E-01     7.49770E-01     6.72433E-05     9.59497E+09     7.94310E+06     1.85306E-03     3.46448E+08     2.65969E+00     4.77477E+01     7.68465E-01     4.54497E+00     9.14717E-03     4.72267E-24     8.56484E-01     6.86031E-03     7.49992E-01     1.50200E+33     1.03863E-04     0.00000E+00     7.38267E-05
  389     3.79805E+07     3.70115E+00    -4.71220E-01     7.49762E-01     6.84391E-05     6.47217E+09     8.80701E+06     1.29961E-03     3.44670E+08     2.40808E+00     6.44433E+01     7.66920E-01     4.54672E+00     9.14714E-03     5.22242E-24     8.58209E-01     6.86029E-03     7.49993E-01     1.50200E+33     1.03858E-04     0.00000E+00     7.59364E-05
  390     3.82765E+07     3.70221E+00    -4.68706E-01     7.49753E-01     6.95600E-05     9.78693E+09     7.94395E+06     1.90984E-03     3.46451E+08     2.65867E+00     4.77370E+01     7.65387E-01     4.54846E+00     9.14710E-03     5.76363E-24     8.59928E-01     6.86027E-03     7.49994E-01     1.50200E+33     1.03852E-04     0.00000E+00     7.79818E-05
  391     3.85669E+07     3.70323E+00    -4.66339E-01     7.49745E-01     7.45582E-05     6.58721E+09     8.86031E+06     1.32839E-03     3.44589E+08     2.39151E+00     6.53988E+01     7.63864E-01     4.55019E+00     9.14706E-03     6.35159E-24     8.61642E-01     6.86025E-03     7.49995E-01     1.50200E+33     1.03845E-04     0.00000E+00     7.99423E-05
  392     3.88522E+07     3.70422E+00    -4.64113E-01     7.49737E-01     7.55648E-05     7.20975E+09     8.73339E+06     1.46069E-03     3.44829E+08     2.42575E+00     6.28462E+01     7.62350E-01     4.55191E+00     9.14702E-03     6.98894E-24     8.63354E-01     6.86023E-03     7.49996E-01     1.50200E+33     1.03837E-04     0.00000E+00     8.17988E-05
  393     3.91329E+07     3.70517E+00    -4.62026E-01     7.49728E-01     7.93821E-05     6.98964E+09     8.82968E+06     1.41596E-03     3.44660E+08     2.39805E+00     6.46911E+01     7.60842E-01     4.55363E+00     9.14699E-03     7.68077E-24     8.65065E-01     6.86021E-03     7.49996E-01     1.50200E+33     1.03828E-04     0.00000E+00     8.35304E-05
  394     3.94096E+07     3.70609E+00    -4.60074E-01     7.49720E-01     7.55389E-05     7.63766E+09     8.68203E+06     1.55455E-03     3.44937E+08     2.43852E+00     6.17575E+01     7.59338E-01     4.55535E+00     9.14695E-03     8.42570E-24     8.66779E-01     6.86019E-03     7.49997E-01     1.50200E+33     1.03817E-04     0.00000E+00     8.51137E-05
  395     3.96827E+07     3.70698E+00    -4.58257E-01     7.49712E-01     7.62847E-05     7.60944E+09     8.72242E+06     1.55006E-03     3.44869E+08     2.42633E+00     6.25039E+01     7.57835E-01     4.55707E+00     9.14691E-03     9.22893E-24     8.68497E-01     6.86017E-03     7.49998E-01     1.50200E+33     1.03806E-04     0.00000E+00     8.65235E-05
  396     3.99526E+07     3.70783E+00    -4.56573E-01     7.49703E-01     7.71216E-05     7.58273E+09     8.76192E+06     1.54428E-03     3.44803E+08     2.41434E+00     6.32284E+01     7.56333E-01     4.55879E+00     9.14687E-03     9.95532E-24     8.70223E-01     6.86015E-03     7.49999E-01     1.50200E+33     1.03792E-04     0.00000E+00     8.77327E-05
  397     4.02198E+07     3.70865E+00    -4.55020E-01     7.49695E-01     7.79480E-05     7.55748E+09     8.80057E+06     1.53709E-03     3.44741E+08     2.40255E+00     6.39304E+01     7.54828E-01     4.56052E+00     9.14684E-03     1.08437E-23     8.71958E-01     6.86013E-03     7.50000E-01     1.50200E+33     1.03777E-04     0.00000E+00     8.87130E-05
  398     4.04848E+07     3.70944E+00    -4.53599E-01     7.49672E-01     7.87144E-05     7.53369E+09     8.83838E+06     1.52836E-03     3.44683E+08     2.39092E+00     6.46098E+01     7.53318E-01     4.56226E+00     9.14680E-03     2.13203E-25     1.66575E-02     6.86011E-03     7.50001E-01     1.50200E+33     1.03774E-04     3.55021E-04     8.92677E-05
  399     4.07480E+07     3.71020E+00    -4.52310E-01     7.49673E-01     7.94047E-05     7.51135E+09     8.87541E+06     1.51791E-03     3.44628E+08     2.37943E+00     6.52658E+01     7.51801E-01     4.56401E+00     9.14676E-03     1.70141E-25     3.63305E-02     6.86009E-03     7.50002E-01     1.50200E+33     1.03777E-04     3.14595E-03     8.92851E-05
  400     4.10100E+07     3.71093E+00    -4.51154E-01     7.49675E-01     8.54232E-05     7.47622E+09     8.91615E+06     1.50205E-03     3.44569E+08     2.36677E+00     6.59826E+01     7.50274E-01     4.56578E+00     9.14672E-03     1.43414E-25     4.88556E-02     6.86007E-03     7.50003E-01     1.50200E+33     1.03781E-04     7.42549E-03     8.92019E-05
  401     4.12714E+07     3.71163E+00    -4.50133E-01     7.49676E-01     8.17839E-05     7.45680E+09     8.95176E+06     1.48742E-03     3.44520E+08     2.35544E+00     6.65906E+01     7.48732E-01     4.56757E+00     9.14668E-03     1.22548E-25     5.87223E-02     6.86004E-03     7.50003E-01     1.50200E+33     1.03783E-04     1.26595E-02     8.90450E-05
  402     4.15328E+07     3.71230E+00    -4.49252E-01     7.49677E-01     8.28065E-05     7.88487E+09     8.84115E+06     1.58560E-03     3.44708E+08     2.38641E+00     6.44634E+01     7.47172E-01     4.56938E+00     9.14664E-03     1.06340E-25     6.71482E-02     6.86002E-03     7.50004E-01     1.50200E+33     1.03785E-04     1.84018E-02     8.88618E-05
  403     4.17951E+07     3.71295E+00    -4.48514E-01     7.49678E-01     9.02368E-05     7.85352E+09     8.87822E+06     1.56632E-03     3.44656E+08     2.37457E+00     6.50986E+01     7.45587E-01     4.57122E+00     9.14660E-03     9.34220E-26     7.46010E-02     6.86000E-03     7.50005E-01     1.50200E+33     1.03785E-04     2.47090E-02     8.86256E-05
  404     4.20583E+07     3.71357E+00    -4.47926E-01     7.49679E-01     8.83525E-05     7.83676E+09     8.91040E+06     1.54751E-03     3.44615E+08     2.36395E+00     6.56279E+01     7.43977E-01     4.57310E+00     9.14656E-03     8.35577E-26     8.13498E-02     6.85998E-03     7.50006E-01     1.50200E+33     1.03785E-04     3.14216E-02     8.83529E-05
  405     4.23116E+07     3.71413E+00    -4.47506E-01     7.49679E-01     8.62026E-05     7.82210E+09     8.94074E+06     1.52643E-03     3.44579E+08     2.35370E+00     6.61101E+01     7.42409E-01     4.57493E+00     9.14652E-03     7.67494E-26     8.72808E-02     6.85996E-03     7.50007E-01     1.50200E+33     1.03785E-04     3.81551E-02     8.80643E-05
  406     4.25554E+07     3.71464E+00    -4.47242E-01     7.49680E-01     8.64724E-05     8.06458E+09     8.88030E+06     1.57739E-03     3.44681E+08     2.37052E+00     6.49503E+01     7.40882E-01     4.57672E+00     9.14648E-03     7.18474E-26     9.26513E-02     6.85994E-03     7.50008E-01     1.50200E+33     1.03784E-04     4.48413E-02     8.77653E-05
  407     4.27907E+07     3.71511E+00    -4.47121E-01     7.49680E-01     9.36971E-05     7.91314E+09     8.95596E+06     1.51263E-03     3.44580E+08     2.34632E+00     6.62257E+01     7.39392E-01     4.57847E+00     9.14645E-03     6.90539E-26     9.75080E-02     6.85992E-03     7.50009E-01     1.50200E+33     1.03782E-04     5.14216E-02     8.74634E-05
  408     4.30182E+07     3.71553E+00    -4.47133E-01     7.49681E-01     9.54467E-05     8.02222E+09     8.93864E+06     1.52363E-03     3.44617E+08     2.35010E+00     6.58370E+01     7.37935E-01     4.58018E+00     9.14641E-03     6.77803E-26     1.01945E-01     6.85990E-03     7.50010E-01     1.50200E+33     1.03780E-04     5.78660E-02     8.71624E-05
  409     4.32385E+07     3.71592E+00    -4.47268E-01     7.49681E-01     9.66479E-05     8.09699E+09     8.93198E+06     1.52352E-03     3.44639E+08     2.35059E+00     6.56347E+01     7.36509E-01     4.58186E+00     9.14637E-03     6.77808E-26     1.05966E-01     6.85988E-03     7.50011E-01     1.50200E+33     1.03778E-04     6.41466E-02     8.68662E-05
  410     4.34523E+07     3.71627E+00    -4.47518E-01     7.49681E-01     9.25106E-05     8.08927E+09     8.95449E+06     1.49527E-03     3.44622E+08     2.34191E+00     6.59279E+01     7.35110E-01     4.58351E+00     9.14634E-03     6.79039E-26     1.09728E-01     6.85986E-03     7.50011E-01     1.50200E+33     1.03775E-04     7.02505E-02     8.65770E-05
  411     4.36601E+07     3.71659E+00    -4.47875E-01     7.49681E-01     9.12337E-05     8.25705E+09     8.91072E+06     1.52556E-03     3.44696E+08     2.35392E+00     6.50875E+01     7.33737E-01     4.58514E+00     9.14630E-03     6.75257E-26     1.13209E-01     6.85984E-03     7.50012E-01     1.50200E+33     1.03772E-04     7.61715E-02     8.62960E-05
  412     4.38624E+07     3.71687E+00    -4.48333E-01     7.49681E-01     9.62740E-05     8.60429E+09     8.79711E+06     1.61659E-03     3.44868E+08     2.38837E+00     6.30689E+01     7.32387E-01     4.58674E+00     9.14627E-03     6.66625E-26     1.16543E-01     6.85982E-03     7.50013E-01     1.50200E+33     1.03769E-04     8.19043E-02     8.60246E-05
  413     4.40597E+07     3.71713E+00    -4.48884E-01     7.49681E-01     9.39856E-05     8.59862E+09     8.81505E+06     1.59045E-03     3.44855E+08     2.38107E+00     6.32916E+01     7.31059E-01     4.58831E+00     9.14624E-03     6.54608E-26     1.19549E-01     6.85980E-03     7.50014E-01     1.50200E+33     1.03765E-04     8.74448E-02     8.57637E-05
  414     4.42524E+07     3.71736E+00    -4.49524E-01     7.49681E-01     9.49767E-05     8.80377E+09     8.75138E+06     1.63550E-03     3.44957E+08     2.40011E+00     6.21391E+01     7.29750E-01     4.58987E+00     9.14620E-03     6.39704E-26     1.22485E-01     6.85979E-03     7.50015E-01     1.50200E+33     1.03762E-04     9.27931E-02     8.55139E-05
  415     4.44409E+07     3.71756E+00    -4.50248E-01     7.49681E-01     9.46583E-05     8.31161E+09     8.95860E+06     1.42762E-03     3.44701E+08     2.33056E+00     6.54342E+01     7.28459E-01     4.59141E+00     9.14617E-03     6.22728E-26     1.25171E-01     6.85977E-03     7.50015E-01     1.50200E+33     1.03758E-04     9.79530E-02     8.52751E-05
  416     4.46254E+07     3.71774E+00    -4.51051E-01     7.49680E-01     1.03150E-04     8.49558E+09     8.90159E+06     1.46897E-03     3.44788E+08     2.34713E+00     6.44038E+01     7.27184E-01     4.59293E+00     9.14614E-03     6.04203E-26     1.27783E-01     6.85975E-03     7.50016E-01     1.50200E+33     1.03754E-04     1.02925E-01     8.50479E-05
  417     4.48064E+07     3.71790E+00    -4.51929E-01     7.49680E-01     9.80908E-05     8.50096E+09     8.91464E+06     1.44005E-03     3.44791E+08     2.34057E+00     6.44887E+01     7.25925E-01     4.59443E+00     9.14611E-03     5.84698E-26     1.30247E-01     6.85973E-03     7.50017E-01     1.50200E+33     1.03749E-04     1.07712E-01     8.48322E-05
  418     4.49840E+07     3.71803E+00    -4.52878E-01     7.49679E-01     1.01146E-04     8.60157E+09     8.88873E+06     1.44989E-03     3.44840E+08     2.34697E+00     6.39593E+01     7.24681E-01     4.59592E+00     9.14607E-03     5.64260E-26     1.32562E-01     6.85972E-03     7.50018E-01     1.50200E+33     1.03745E-04     1.12317E-01     8.46280E-05
  419     4.51585E+07     3.71815E+00    -4.53895E-01     7.49679E-01     9.89521E-05     8.60035E+09     8.90355E+06     1.41800E-03     3.44842E+08     2.33963E+00     6.40613E+01     7.23450E-01     4.59740E+00     9.14604E-03     5.43619E-26     1.34814E-01     6.85970E-03     7.50018E-01     1.50200E+33     1.03741E-04     1.16746E-01     8.44350E-05
  420     4.53301E+07     3.71824E+00    -4.54976E-01     7.49678E-01     9.83835E-05     8.59967E+09     8.91798E+06     1.38563E-03     3.44846E+08     2.33228E+00     6.41476E+01     7.22232E-01     4.59886E+00     9.14601E-03     5.23002E-26     1.36915E-01     6.85968E-03     7.50019E-01     1.50200E+33     1.03736E-04     1.21001E-01     8.42534E-05
  421     4.54991E+07     3.71832E+00    -4.56120E-01     7.49677E-01     1.00381E-04     8.80599E+09     8.84584E+06     1.44348E-03     3.44947E+08     2.35459E+00     6.29248E+01     7.21026E-01     4.60032E+00     9.14598E-03     5.02834E-26     1.38911E-01     6.85967E-03     7.50020E-01     1.50200E+33     1.03731E-04     1.25086E-01     8.40828E-05
  422     4.56656E+07     3.71838E+00    -4.57322E-01     7.49676E-01     9.84882E-05     8.67721E+09     8.91295E+06     1.35570E-03     3.44894E+08     2.32895E+00     6.37958E+01     7.19831E-01     4.60176E+00     9.14595E-03     4.83013E-26     1.40812E-01     6.85965E-03     7.50020E-01     1.50200E+33     1.03726E-04     1.29007E-01     8.39230E-05
  423     4.58258E+07     3.71842E+00    -4.58548E-01     7.49675E-01     1.00300E-04     8.92815E+09     8.81958E+06     1.43719E-03     3.45014E+08     2.35899E+00     6.22805E+01     7.18677E-01     4.60315E+00     9.14592E-03     4.64488E-26     1.42631E-01     6.85963E-03     7.50021E-01     1.50200E+33     1.03721E-04     1.32670E-01     8.37779E-05
  424     4.59742E+07     3.71845E+00    -4.59743E-01     7.49675E-01     9.91789E-05     8.73663E+09     8.91240E+06     1.32281E-03     3.44935E+08     2.32422E+00     6.35193E+01     7.17604E-01     4.60445E+00     9.14590E-03     4.47855E-26     1.44244E-01     6.85962E-03     7.50022E-01     1.50200E+33     1.03717E-04     1.35968E-01     8.36510E-05
  425     4.61130E+07     3.71846E+00    -4.60913E-01     7.49674E-01     9.94205E-05     8.76598E+09     8.91074E+06     1.30939E-03     3.44955E+08     2.32252E+00     6.33708E+01     7.16596E-01     4.60567E+00     9.14587E-03     4.32833E-26     1.45754E-01     6.85961E-03     7.50022E-01     1.50200E+33     1.03712E-04     1.38978E-01     8.35375E-05
  426     4.62438E+07     3.71846E+00    -4.62059E-01     7.49673E-01     9.94347E-05     8.80119E+09     8.90572E+06     1.30053E-03     3.44978E+08     2.32210E+00     6.31803E+01     7.15644E-01     4.60682E+00     9.14585E-03     4.19240E-26     1.47064E-01     6.85959E-03     7.50023E-01     1.50200E+33     1.03708E-04     1.41743E-01     8.34357E-05
  427     4.63678E+07     3.71846E+00    -4.63186E-01     7.49672E-01     9.85999E-05     8.86980E+09     8.88542E+06     1.30935E-03     3.45015E+08     2.32719E+00     6.27798E+01     7.14740E-01     4.60792E+00     9.14583E-03     4.07110E-26     1.48373E-01     6.85958E-03     7.50023E-01     1.50200E+33     1.03703E-04     1.44295E-01     8.33442E-05
  428     4.64859E+07     3.71844E+00    -4.64295E-01     7.49671E-01     9.79654E-05     8.93329E+09     8.86661E+06     1.31716E-03     3.45050E+08     2.33189E+00     6.24071E+01     7.13877E-01     4.60897E+00     9.14580E-03     3.96329E-26     1.49490E-01     6.85957E-03     7.50024E-01     1.50200E+33     1.03699E-04     1.46666E-01     8.32615E-05
  429     4.65988E+07     3.71842E+00    -4.65389E-01     7.49670E-01     9.74356E-05     8.97744E+09     8.85562E+06     1.31701E-03     3.45076E+08     2.33390E+00     6.21505E+01     7.13051E-01     4.60998E+00     9.14578E-03     3.86729E-26     1.50595E-01     6.85956E-03     7.50024E-01     1.50200E+33     1.03695E-04     1.48875E-01     8.31868E-05
  430     4.67072E+07     3.71839E+00    -4.66468E-01     7.49669E-01     9.58257E-05     9.03329E+09     8.83896E+06     1.32357E-03     3.45107E+08     2.33804E+00     6.18194E+01     7.12256E-01     4.61095E+00     9.14576E-03     3.78173E-26     1.51605E-01     6.85955E-03     7.50025E-01     1.50200E+33     1.03691E-04     1.50943E-01     8.31189E-05
  431     4.68116E+07     3.71836E+00    -4.67533E-01     7.49669E-01     9.50344E-05     9.07975E+09     8.82594E+06     1.32665E-03     3.45134E+08     2.34095E+00     6.15440E+01     7.11491E-01     4.61188E+00     9.14574E-03     3.70557E-26     1.52608E-01     6.85954E-03     7.50025E-01     1.50200E+33     1.03687E-04     1.52882E-01     8.30573E-05
  432     4.69123E+07     3.71832E+00    -4.68587E-01     7.49668E-01     9.39888E-05     1.11970E+10     7.94546E+06     2.08536E-03     3.46365E+08     2.67059E+00     4.82051E+01     7.10751E-01     4.61278E+00     9.14572E-03     3.63810E-26     1.53513E-01     6.85953E-03     7.50026E-01     1.50200E+33     1.03683E-04     1.54707E-01     8.30013E-05
  433     4.70098E+07     3.71828E+00    -4.69630E-01     7.49667E-01     9.41483E-05     1.12089E+10     7.94395E+06     2.07932E-03     3.46371E+08     2.67074E+00     4.81655E+01     7.10035E-01     4.61366E+00     9.14571E-03     3.57799E-26     1.54410E-01     6.85952E-03     7.50026E-01     1.50200E+33     1.03679E-04     1.56429E-01     8.29504E-05
  434     4.71044E+07     3.71823E+00    -4.70662E-01     7.49666E-01     4.71456E-03     9.19998E+09     8.79293E+06     1.33185E-03     3.45174E+08     2.34798E+00     6.08306E+01     7.09341E-01     4.61451E+00     9.14569E-03     6.72198E-25     1.55210E-01     6.85951E-03     7.50026E-01     1.50200E+33     1.03676E-04     1.57991E-01     8.29118E-05
  435     4.71962E+07     3.71818E+00    -4.71684E-01     7.49665E-01     3.96442E-03     9.23756E+09     8.78237E+06     1.33385E-03     3.45197E+08     2.35026E+00     6.06036E+01     7.08666E-01     4.61533E+00     9.14567E-03     4.75022E-25     1.56004E-01     6.85950E-03     7.50027E-01     1.50200E+33     1.03672E-04     1.59539E-01     8.28686E-05
  436     4.72860E+07     3.71813E+00    -4.72703E-01     7.49664E-01     9.57943E-05     1.11367E+10     7.98218E+06     2.03118E-03     3.46316E+08     2.65399E+00     4.87085E+01     7.08006E-01     4.61614E+00     9.14565E-03     3.43159E-26     1.56707E-01     6.85949E-03     7.50027E-01     1.50200E+33     1.03668E-04     1.61068E-01     8.28229E-05
  437     4.73742E+07     3.71808E+00    -4.73721E-01     7.49663E-01     9.49981E-05     1.11378E+10     7.98479E+06     2.02242E-03     3.46316E+08     2.65236E+00     4.87275E+01     7.07359E-01     4.61694E+00     9.14564E-03     3.39285E-26     1.57493E-01     6.85948E-03     7.50028E-01     1.50200E+33     1.03665E-04     1.62468E-01     8.27884E-05
  438     4.74608E+07     3.71802E+00    -4.74737E-01     7.49663E-01     9.48342E-05     1.12416E+10     7.94572E+06     2.04401E-03     3.46383E+08     2.66748E+00     4.81024E+01     7.06723E-01     4.61772E+00     9.14562E-03     3.35959E-26     1.58188E-01     6.85947E-03     7.50028E-01     1.50200E+33     1.03661E-04     1.63812E-01     8.27565E-05
  439     4.75460E+07     3.71796E+00    -4.75753E-01     7.49662E-01     1.05357E-04     9.37234E+09     8.74471E+06     1.33945E-03     3.45315E+08     2.35803E+00     5.97746E+01     7.06098E-01     4.61849E+00     9.14561E-03     3.33049E-26     1.58793E-01     6.85946E-03     7.50028E-01     1.50200E+33     1.03657E-04     1.65099E-01     8.27276E-05
  440     4.76299E+07     3.71789E+00    -4.76769E-01     7.49661E-01     2.15393E-03     9.39879E+09     8.73805E+06     1.33842E-03     3.45298E+08     2.35912E+00     5.96169E+01     7.05483E-01     4.61924E+00     9.14559E-03     2.66993E-25     1.59480E-01     6.85945E-03     7.50029E-01     1.50200E+33     1.03654E-04     1.66179E-01     8.27192E-05
  441     4.77125E+07     3.71782E+00    -4.77783E-01     7.49659E-01     9.51884E-05     1.12675E+10     7.94355E+06     2.02596E-03     3.46397E+08     2.66659E+00     4.80061E+01     7.04878E-01     4.61999E+00     9.14557E-03     3.29485E-26     1.60080E-01     6.85945E-03     7.50029E-01     1.50200E+33     1.03650E-04     1.67061E-01     8.27298E-05
  442     4.77939E+07     3.71775E+00    -4.78797E-01     7.49658E-01     9.53309E-05     1.12744E+10     7.94345E+06     2.01963E-03     3.46401E+08     2.66601E+00     4.79826E+01     7.04283E-01     4.62072E+00     9.14556E-03     3.28336E-26     1.60761E-01     6.85944E-03     7.50029E-01     1.50200E+33     1.03645E-04     1.67894E-01     8.27419E-05
  443     4.78743E+07     3.71768E+00    -4.79810E-01     7.49657E-01     9.54520E-05     1.12813E+10     7.94328E+06     2.01342E-03     3.46405E+08     2.66544E+00     4.79575E+01     7.03696E-01     4.62145E+00     9.14554E-03     3.27327E-26     1.61357E-01     6.85943E-03     7.50030E-01     1.50200E+33     1.03641E-04     1.68698E-01     8.27535E-05
  444     4.79535E+07     3.71761E+00    -4.80823E-01     7.49656E-01     9.55680E-05     1.12828E+10     7.94525E+06     2.00570E-03     3.46406E+08     2.66398E+00     4.79642E+01     7.03119E-01     4.62216E+00     9.14553E-03     3.26460E-26     1.61947E-01     6.85942E-03     7.50030E-01     1.50200E+33     1.03637E-04     1.69472E-01     8.27650E-05
  445     4.80318E+07     3.71753E+00    -4.81835E-01     7.49655E-01     1.21244E-04     9.49997E+09     8.71641E+06     1.32401E-03     3.45409E+08     2.36015E+00     5.89699E+01     7.02549E-01     4.62286E+00     9.14551E-03     3.26388E-26     1.62531E-01     6.85941E-03     7.50030E-01     1.50200E+33     1.03633E-04     1.70218E-01     8.27763E-05
  446     4.81092E+07     3.71745E+00    -4.82847E-01     7.49654E-01     2.69742E-03     9.51767E+09     8.71283E+06     1.32080E-03     3.45387E+08     2.36022E+00     5.88613E+01     7.01987E-01     4.62356E+00     9.14550E-03     3.49046E-25     1.63031E-01     6.85940E-03     7.50031E-01     1.50200E+33     1.03629E-04     1.70914E-01     8.27900E-05
  447     4.81856E+07     3.71737E+00    -4.83858E-01     7.49653E-01     1.40187E-04     9.53575E+09     8.70896E+06     1.31814E-03     3.45437E+08     2.36027E+00     5.87375E+01     7.01433E-01     4.62425E+00     9.14548E-03     3.25865E-26     1.63611E-01     6.85940E-03     7.50031E-01     1.50200E+33     1.03626E-04     1.71627E-01     8.27989E-05
  448     4.82612E+07     3.71729E+00    -4.84869E-01     7.49652E-01     1.28332E-04     9.55270E+09     8.70550E+06     1.31519E-03     3.45450E+08     2.36026E+00     5.86263E+01     7.00886E-01     4.62492E+00     9.14547E-03     3.25512E-26     1.64108E-01     6.85939E-03     7.50031E-01     1.50200E+33     1.03622E-04     1.72290E-01     8.28106E-05
  449     4.83360E+07     3.71720E+00    -4.85879E-01     7.49650E-01     3.20400E-03     9.56811E+09     8.70262E+06     1.31172E-03     3.45427E+08     2.36012E+00     5.85299E+01     7.00346E-01     4.62559E+00     9.14545E-03     4.60733E-25     1.64706E-01     6.85938E-03     7.50032E-01     1.50200E+33     1.03618E-04     1.72885E-01     8.28271E-05
  450     4.84101E+07     3.71711E+00    -4.86888E-01     7.49649E-01     7.60176E-03     9.58465E+09     8.69913E+06     1.30909E-03     3.45440E+08     2.36015E+00     5.84202E+01     6.99812E-01     4.62625E+00     9.14544E-03     3.37937E-24     1.65035E-01     6.85937E-03     7.50032E-01     1.50200E+33     1.03614E-04     1.73530E-01     8.28356E-05
  451     4.84834E+07     3.71703E+00    -4.87898E-01     7.49648E-01     1.18469E-04     9.60028E+09     8.69596E+06     1.30634E-03     3.45489E+08     2.35999E+00     5.83093E+01     6.99285E-01     4.62691E+00     9.14543E-03     3.25171E-26     1.65588E-01     6.85937E-03     7.50032E-01     1.50200E+33     1.03610E-04     1.74134E-01     8.28463E-05
  452     4.85561E+07     3.71693E+00    -4.88907E-01     7.49647E-01     2.41820E-03     9.61472E+09     8.69323E+06     1.30315E-03     3.45465E+08     2.35984E+00     5.82176E+01     6.98765E-01     4.62756E+00     9.14541E-03     2.99092E-25     1.65995E-01     6.85936E-03     7.50033E-01     1.50200E+33     1.03606E-04     1.74686E-01     8.28604E-05
  453     4.86281E+07     3.71684E+00    -4.89915E-01     7.49646E-01     1.29472E-04     9.62939E+09     8.69031E+06     1.30044E-03     3.45514E+08     2.35962E+00     5.81116E+01     6.98250E-01     4.62820E+00     9.14540E-03     3.25944E-26     1.66480E-01     6.85935E-03     7.50033E-01     1.50200E+33     1.03602E-04     1.75248E-01     8.28714E-05
  454     4.86995E+07     3.71675E+00    -4.90923E-01     7.49645E-01     2.29360E-03     9.64291E+09     8.68783E+06     1.29728E-03     3.45489E+08     2.35941E+00     5.80248E+01     6.97741E-01     4.62883E+00     9.14538E-03     2.81945E-25     1.66883E-01     6.85934E-03     7.50033E-01     1.50200E+33     1.03598E-04     1.75758E-01     8.28858E-05
  455     4.87703E+07     3.71665E+00    -4.91931E-01     7.49644E-01     5.20183E-03     9.65629E+09     8.68533E+06     1.29437E-03     3.45500E+08     2.35913E+00     5.79321E+01     6.97238E-01     4.62946E+00     9.14537E-03     1.31117E-24     1.67286E-01     6.85934E-03     7.50034E-01     1.50200E+33     1.03594E-04     1.76262E-01     8.28990E-05
  456     4.88406E+07     3.71656E+00    -4.92939E-01     7.49643E-01     2.79903E-04     9.66947E+09     8.68284E+06     1.29162E-03     3.45550E+08     2.35879E+00     5.78339E+01     6.96740E-01     4.63008E+00     9.14536E-03     3.35313E-26     1.67708E-01     6.85933E-03     7.50034E-01     1.50200E+33     1.03590E-04     1.76757E-01     8.29113E-05
  457     4.89104E+07     3.71646E+00    -4.93946E-01     7.49641E-01     2.58677E-03     9.68169E+09     8.68072E+06     1.28851E-03     3.45523E+08     2.35848E+00     5.77540E+01     6.96248E-01     4.63069E+00     9.14534E-03     3.24919E-25     1.68068E-01     6.85932E-03     7.50034E-01     1.50200E+33     1.03586E-04     1.77208E-01     8.29264E-05
  458     4.89797E+07     3.71636E+00    -4.94953E-01     7.49640E-01     5.49062E-03     9.69376E+09     8.67858E+06     1.28563E-03     3.45534E+08     2.35810E+00     5.76682E+01     6.95760E-01     4.63130E+00     9.14533E-03     1.47599E-24     1.68487E-01     6.85931E-03     7.50035E-01     1.50200E+33     1.03582E-04     1.77654E-01     8.29406E-05
  459     4.90485E+07     3.71626E+00    -4.95959E-01     7.49639E-01     2.64958E-03     9.70476E+09     8.67687E+06     1.28242E-03     3.45545E+08     2.35758E+00     5.75885E+01     6.95278E-01     4.63190E+00     9.14532E-03     3.34994E-25     1.68983E-01     6.85931E-03     7.50035E-01     1.50200E+33     1.03578E-04     1.78050E-01     8.29581E-05
  460     4.91168E+07     3.71616E+00    -4.96965E-01     7.49638E-01     4.07798E-04     9.71692E+09     8.67455E+06     1.28002E-03     3.45594E+08     2.35721E+00     5.74954E+01     6.94800E-01     4.63250E+00     9.14530E-03     3.50778E-26     1.69204E-01     6.85930E-03     7.50035E-01     1.50200E+33     1.03575E-04     1.78500E-01     8.29689E-05
